id	text	tag
207.jpg	540.00	O
207.jpg	s80.00	O
207.jpg	Subtotal	O
207.jpg	5415.00	O
207.jpg	Tax Rate	O
207.jpg	0.00%	O
207.jpg	TOTAL	O
207.jpg	9415.00	AMOUNT
207.jpg	Bank Transfer	O
207.jpg	Add your bank details,	O
207.jpg	THANK YOU FOR YOUR BUSINESS	O
207.jpg	Lorem ipsum dolor.	O
207.jpg	Payment Is due max	O
207.jpg	days after Involce wlrhout deductlona	O
207.jpg	Signature	O
207.jpg	0	O
207.jpg	@iz3r6	O
207.jpg	0	O
207.jpg	"@iz3rf"""	O
209.jpg	ck	O
209.jpg	IStOCk	O
209.jpg	8Stock	O
209.jpg	AStc	O
209.jpg	Imdigjes	O
209.jpg	by Getty Images'	O
209.jpg	INVOICE	O
209.jpg	Brand	O
209.jpg	Name	O
209.jpg	Invoice#	O
209.jpg	52148	NUMB
209.jpg	Invoice to:	O
209.jpg	Date	O
209.jpg	1-feb	DATE
209.jpg	2020	DATE
209.jpg	Dwyane Clark	O
209.jpg	24 Dummy Street Area	O
209.jpg	Location,	O
209.jpg	Lorem Ipsum	O
209.jpg	AStodk	O
209.jpg	Stocl:	O
209.jpg	Sttock	O
209.jpg	Jy Gelty Images	O
209.jpg	Geily Imdges	O
209.jpg	SL.	O
209.jpg	Item Description	O
209.jpg	Price	O
209.jpg	Qty.	O
209.jpg	Total	O
209.jpg	Lorem Ipsum Dolor	O
209.jpg	550.00	O
209.jpg	S50.00	O
209.jpg	Pellentesque id neque ligula	O
209.jpg	S20.00	O
209.jpg	S60.00	O
209.jpg	ck	O
209.jpg	3S)7 Interdum et	O
209.jpg	malesuada fames	O
209.jpg	510.00	O
209.jpg	520.00	O
209.jpg	AStc	O
209.jpg	Imcigjes	O
209.jpg	Vivamus volutpat faucibus	O
209.jpg	590.00	O
209.jpg	S90.00	O
209.jpg	AStodk	O
209.jpg	Thank you for your business	O
209.jpg	Sub Total:	O
209.jpg	5220.00	O
209.jpg	ASitock	O
209.jpg	Gelty Imdg es	O
209.jpg	Payment Infoi	O
209.jpg	0.00	O
209.jpg	1214 5678 9012	O
209.jpg	Total:	O
209.jpg	S220.00	AMOUNT
209.jpg	Terms	O
209.jpg	Conailions	O
209.jpg	pralim	O
209.jpg	Authorised sign	O
209.jpg	ck	O
209.jpg	Siock	O
209.jpg	xock	O
209.jpg	Imcigjes	O
209.jpg	"by Getty Images"""	O
209.jpg	Jy Getty Images	O
209.jpg	1028575880	O
209.jpg	.	O
215.jpg	Your Company	O
215.jpg	Odoo	O
215.jpg	1725 Slough Ave	O
215.jpg	demo	O
215.jpg	Scranton	O
215.jpg	Mobile: 89665 222	O
215.jpg	Email: info@yourcompany example.com	O
215.jpg	Invoice To:	O
215.jpg	Invoice No:	O
215.jpg	INV/2016/0013	NUMB
215.jpg	Camptocamp, Ayaan Agarwal	O
215.jpg	93, Press Avenue, demo	O
215.jpg	Invoice Date:	O
215.jpg	20-4-2016	DATE
215.jpg	Le Bourget du Lac, 73377, France	O
215.jpg	SO:	O
215.jpg	SO013	O
215.jpg	Email:	O
215.jpg	Order Date:	O
215.jpg	20-4-2016	O
215.jpg	ayaan agarwal@bestdesigners example.com	O
215.jpg	Due Date:	O
215.jpg	31-5-2016	O
215.jpg	Sr.	O
215.jpg	Description	O
215.jpg	Quantity	O
215.jpg	Unit Price	O
215.jpg	Taxes	O
215.jpg	Price	O
215.jpg	[A2325] iPad Retina Display	O
215.jpg	1.000	O
215.jpg	800.40	O
215.jpg	$ 800.40	O
215.jpg	7.9-inch (diagonal) LED-backlit	O
215.jpg	Dual-core A5 with quad-core graphics	O
215.jpg	FaceTime HD Camera, 1.2 MP Photos	O
215.jpg	2	O
215.jpg	[CARD] Graphics Card	O
215.jpg	1.000	O
215.jpg	885.00	O
215.jpg	885.00	O
215.jpg	3	O
215.jpg	[PRINT] Printer	O
215.jpg	1.000	O
215.jpg	4,410.00	O
215.jpg	$ 4,410.00	O
215.jpg	SubTotal	O
215.jpg	$ 6,095.40	O
215.jpg	Taxes	O
215.jpg	$ $ 0.00	O
215.jpg	TOTAL	O
215.jpg	$ 6,095.40	AMOUNT
215.jpg	Payment History	O
215.jpg	Sr.	O
215.jpg	Date	O
215.jpg	Method	O
215.jpg	Ref:	O
215.jpg	Amount	O
215.jpg	20-4-2016	O
215.jpg	Cash	O
215.jpg	2,000.00	O
215.jpg	2	O
215.jpg	20-4-2016	O
215.jpg	Bank	O
215.jpg	95.40	O
215.jpg	Payment Term: End Of Following Month	O
215.jpg	Comment: Invoice Comment For Test	O
215.jpg	Fiscal Position Remark: FY 2016	O
215.jpg	Phone: +1 555 123 8069	O
215.jpg	Email: info@yourcompany example.com	O
215.jpg	Website: http:/IWW.example.com	O
215.jpg	Page:	O
215.jpg	1	O
220.png	Invoice	O
220.png	From	O
220.png	For	O
220.png	Jonn Smith	O
220.png	Client Name	O
220.png	name@companynamecom	O
220.png	name@customercom	O
220.png	12 Company Street	O
220.png	34 Customer Streer	O
220.png	City	O
220.png	City	O
220.png	Country	O
220.png	Country	O
220.png	Number	O
220.png	#INV2241	NUMB
220.png	Date	O
220.png	28-jul-17	DATE
220.png	Terms	O
220.png	Days	O
220.png	Due	O
220.png	3-aug-17	O
220.png	Description	O
220.png	Quantity	O
220.png	Price	O
220.png	Amount	O
220.png	Product A	O
220.png	10.00	O
220.png	520.00	O
220.png	$200.00	O
220.png	Item Description	O
220.png	Item Fee	O
220.png	1.00	O
220.png	59.99	O
220.png	{9.99	O
220.png	Item Description	O
220.png	Subrotal	O
220.png	5209.99	O
220.png	Tax (598)	O
220.png	10.50	O
220.png	Total	O
220.png	8220.49	O
220.png	Balance Due (CAD)	O
220.png	$220.49	O
220.png	Notes	AMOUNT
220.png	Thank you for your business_	O
222.jpg	INVOICE TEMPLATE	O
222.jpg	Company Name	O
222.jpg	DATE	O
222.jpg	123 Main Street	O
222.jpg	03/15/18	DATE
222.jpg	Hamilton	O
222.jpg	INVOICE NO:	O
222.jpg	(321) 456-7890	O
222.jpg	A246	NUMB
222.jpg	Emall Address	O
222.jpg	customer No	O
222.jpg	Point 	O
222.jpg	Contact	O
222.jpg	1144	O
222.jpg	BILL T0	O
222.jpg	ATTN: Name	O
222.jpg	Dep:	O
222.jpg	ATTN: Name	O
222.jpg	Dept	O
222.jpg	Company Name	O
222.jpg	Company Name	O
222.jpg	123 Main Street	O
222.jpg	123 Main Street	O
222.jpg	Hamiton	O
222.jpg	OH 44416	O
222.jpg	Hamilton	O
222.jpg	OH 44416	O
222.jpg	(321) 456-/890	O
222.jpg	(321) 456-7890	O
222.jpg	Email Address	O
222.jpg	Ship VL	O
222.jpg	Fob	O
222.jpg	TeRMB	O
222.jpg	MEXNO	O
222.jpg	QTy	O
222.jpg	UnIt price	O
222.jpg	TOTAL	O
222.jpg	A11i	O
222.jpg	Women'$ Tall	O
222.jpg	S10.00	O
222.jpg	S100.O0	O
222.jpg	B222	O
222.jpg	Men' 5 Tall -	O
222.jpg	S20.00	O
222.jpg	C333	O
222.jpg	Children's	O
222.jpg	S5.00	O
222.jpg	S50.00	O
222.jpg	D444	O
222.jpg	Men' 5	O
222.jpg	S10.00	O
222.jpg	S50.00	O
222.jpg	SO.OO	O
222.jpg	SO.OO	O
222.jpg	SO.OO	O
222.jpg	SO.OO	O
222.jpg	SO.OO	O
222.jpg	Remarks	O
222.jpg	Instructions:	O
222.jpg	SUBTOTAL	O
222.jpg	S300.00	O
222.jpg	TAX	O
222.jpg	3.809	O
222.jpg	511.40	O
222.jpg	SHIPPINGIHANDLING	O
222.jpg	530.00	O
222.jpg	Picasc make check payablo	O
222.jpg	Your Comoany Namc.	O
222.jpg	OTHER	O
222.jpg	S15.00	O
222.jpg	THANK YOU	O
222.jpg	TOTAL	O
222.jpg	S356.40	AMOUNT
222.jpg	Name	O
222.jpg	Email Address	O
222.jpg	www-yourwebaddress_com	O
223.jpg	NOTARY INVOICE TEMPLATE	O
223.jpg	Your Business Name	O
223.jpg	DATE	O
223.jpg	123 Main Street	O
223.jpg	03/15/18	DATE
223.jpg	Hamilton	O
223.jpg	(321) 456-7890	O
223.jpg	INVOICE NO_	O
223.jpg	email@address com	O
223.jpg	A246	NUMB
223.jpg	BILL TO	O
223.jpg	DATE PAYMENT DUE	O
223.jpg	AITN: Name	O
223.jpg	Dep:	O
223.jpg	04/15/18	O
223.jpg	Ccmpany Name	O
223.jpg	456 Main Street	O
223.jpg	Hamiton OH 44416	O
223.jpg	(4563	O
223.jpg	321-7890	O
223.jpg	PROJECT	O
223.jpg	SERVICE DETAILS	O
223.jpg	Provide brief overview of	O
223.jpg	ay pertinent infonation regarding tne project	O
223.jpg	applicable:	O
223.jpg	DATE	O
223.jpg	DESCRIPTION OF WORK	O
223.jpg	HOURS	O
223.jpg	RATE	O
223.jpg	TOTAL	O
223.jpg	3-11-2018	O
223.jpg	Dccuments 1-5	O
223.jpg	S75.00	O
223.jpg	S187.50	O
223.jpg	3/122018	O
223.jpg	Other	O
223.jpg	S50.00	O
223.jpg	S150.00	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	SO.OO	O
223.jpg	REMARKS / INSTRUCTIONS	O
223.jpg	SUBTOTAL	O
223.jpg	S337.50	O
223.jpg	TAX RATE	O
223.jpg	6.45%	O
223.jpg	521.77	O
223.jpg	Make cnecks payable t0	O
223.jpg	TOTAL	O
223.jpg	S359.27	AMOUNT
223.jpg	THANK YOU	O
223.jpg	picasc conlact	O
223.jpg	Name	O
223.jpg	Email Address	O
223.jpg	www yourwebaddress com	O
228.png	FrOM	O
228.png	Your name	O
228.png	your@mail.com	O
228.png	Your fancy street	O
228.png	The Big Apple	O
228.png	TO	O
228.png	Awesome client	O
228.png	Invoice #123	NUMB
228.png	Invoice description	O
228.png	The Big Apple	O
228.png	[Goto File > Make a Copy to Create Your Qwn Version]	O
228.png	ANIVOICE DATE	O
228.png	SERUCE DESCRIPTION	O
228.png	OTY	O
228.png	RATE	O
228.png	AMOUNT	O
228.png	Internet bills	O
228.png	1	O
228.png	$82.5	O
228.png	$82.5	O
228.png	TAX (596)	O
228.png	TOTAL	O
228.png	04/22/19	DATE
228.png	S150	O
228.png	S62.7	O
228.png	1500.00	AMOUNT
228.png	PAY INVOICE ONLINE	O
228.png	PAYMENT INFORMATION	O
228.png	Bank account number or PayPal account	O
228.png	04/22/19	O
228.png	(Add a Iink to your online	O
228.png	should be added here:	O
228.png	payment method here:)	O
23.png	IMAGINETIME	O
23.png	Integrated Pracllce Management	O
23.png	PO Box 667	O
23.png	toll free: 877-520-1525	O
23.png	Rulherfordlon NC	O
23.png	Castle Realty	O
23.png	Invoices: 6499	NUMB
23.png	1441 $. Ocean Blvd	O
23.png	Date: 6/16/2017	O
23.png	Boca	O
23.png	33432	O
23.png	Monthly Accounting Services for December	O
23.png	S200.00	O
23.png	Payroll Services	O
23.png	150.00	O
23.png	Total Charges:	O
23.png	350.00	O
23.png	Balance Fonward From Last Invoice	O
23.png	6,887.50	O
23.png	04/15/17	O
23.png	Pmt	O
23.png	Ooo.Co)	O
23.png	Pror Balance (Credit) Before this Invoice:	O
23.png	5,887.50	O
23.png	Total Balance Due	O
23.png	623150	AMOUNT
23.png	THANK YOU FOR USING IMAGINETIMEI	O
23.png	Date: 6/16/2017	DATE
23.png	In oice=	O
23.png	Castle	O
23.png	Imaginelime Smaller	O
23.png	431	O
23.png	Main Street	O
23.png	Rutherfordton NC 28139	O
23.png	Fnone (877) 520-1525	O
23.png	20139	O
23.png	cas	O
230.jpg	INVOICE #	O
230.jpg	1264	O
230.jpg	Downloadable Invoice Template	O
230.jpg	FROM	O
230.jpg	John Doe	O
230.jpg	Sample Client	O
230.jpg	165 Eleventh Street	O
230.jpg	Sample Client	O
230.jpg	Apt 2	O
230.jpg	San Francisco	O
230.jpg	California, 95376	O
230.jpg	sampleclientahellobonsalcom	O
230.jpg	United States	O
230.jpg	ISSUED ON	O
230.jpg	DUEON	O
230.jpg	Aug 22,2020	DATE
230.jpg	Sep 22,2020	O
230.jpg	ITEM NAME	O
230.jpg	UNITS	O
230.jpg	RATE	O
230.jpg	TOTAL	O
230.jpg	Professional Services	O
230.jpg	565.00	O
230.jpg	S1,105.00	O
230.jpg	Other	O
230.jpg	Services	O
230.jpg	540.00	O
230.jpg	5480.00	O
230.jpg	Subtotal	O
230.jpg	51,585.00	O
230.jpg	Total Amount	O
230.jpg	S1,585.00 (USD)	AMOUNT
230.jpg	The client can pay via wire transfer 01 mailed check:	O
230.jpg	The cllent wlll not pay the processing fees for an online payment_	O
230.jpg	of 2	O
232.png	[Company Name]	O
232.png	INVOICE	O
232.png	CETE	O
232.png	[245]	NUMB
232.png	IName]	O
232.png	Comcary Nama]	O
232.png	[Frore]	O
232.png	Nem	O
232.png	Thank you forycur business	O
232.png	TOTAL	O
232.png	551,56	AMOUNT
232.png	Ifyou rav	O
232.png	[Nana	O
232.png	@3w	O
234.png	Invoice	O
234.png	BILL To	O
234.png	INVOICE	O
234.png	NUMBER	O
234.png	789	NUMB
234.png	PAYMENT	O
234.png	STATUS	O
234.png	Pending	O
234.png	Customer Name	O
234.png	1234 Main	O
234.png	ISSUE	O
234.png	DATE	O
234.png	8.28.17	DATE
234.png	Street	O
234.png	CUSTOMER ID	O
234.png	ABCD	O
234.png	Customer Company Name	O
234.png	Suite 100	O
234.png	1.112.223.456	O
234.png	Philadelphia	O
234.png	WORK ORDER #	O
234.png	123465	O
234.png	DESCRIPTION	O
234.png	HOURS	O
234.png	RATE	O
234.png	AMOUNT	O
234.png	Item name and description goes here	O
234.png	3	O
234.png	S25.00	O
234.png	S75.00	O
234.png	Item name and description goes here	O
234.png	S25.00	O
234.png	S25.00	O
234.png	Item name and description goes here	O
234.png	2	O
234.png	S25.00	O
234.png	S50.00	O
234.png	Item name and description goes here	O
234.png	3	O
234.png	S33.00	O
234.png	s99.00	O
234.png	Item name and description goes here	O
234.png	833.00	O
234.png	533.00	O
234.png	SUBTOTAL	O
234.png	S282.00	O
234.png	PROJECT NOTES	O
234.png	DISCOUNT (10%	O
234.png	S28.20	O
234.png	This is a great	O
234.png	to add	O
234.png	personalized thank you	O
234.png	note to your client:	O
234.png	S258.8	AMOUNT
234.png	TOTAL	O
234.png	QUESTIONS?	O
234.png	Please contact [Name] at [Phone Number]	O
234.png	or [Email Address]:	O
234.png	Thank you for your	O
234.png	businessl	O
234.png	PAYMENT	O
234.png	DUE BY: 9.28.17	O
234.png	1234 Main Street	O
234.png	Company	O
234.png	Philadelphia, PA 19147	O
234.png	1.112.223.333	O
234.png	SampleCompany@Sample.com	O
234.png	Name	O
234.png	SampleCompany com	O
234.png	Get paid faster_with Invoice Quickly	O
234.png	InvoiceQuickly	O
234.png	spot	O
236.jpg	Your Company Nama	O
236.jpg	504-555-1234	O
236.jpg	123 Your Steal	O
236.jpg	Cily	O
236.jpg	INVOICE	O
236.jpg	younwedsile	O
236.jpg	Biled To	O
236.jpg	Invoio Numbe	O
236.jpg	Invocu Tolal	O
236.jpg	Client Nama	O
236.jpg	1	NUMB
236.jpg	Slreal Address	O
236.jpg	84520.00	O
236.jpg	County	O
236.jpg	ZIP CODE	O
236.jpg	21-8-2016	DATE
236.jpg	Descnption	O
236.jpg	Unit Cost	O
236.jpg	@ty / Hr Rate	O
236.jpg	Amount	O
236.jpg	Your Ilem Name	O
236.jpg	S10d0	O
236.jpg	Ilem Nama	O
236.jpg	Your Ilem Nama	O
236.jpg	Your Ilem Name	O
236.jpg	Subtotal	O
236.jpg	Tax	O
236.jpg	5520	O
236.jpg	Total	O
236.jpg	3520.00	AMOUNT
236.jpg	Invoco Tonig	O
236.jpg	Ex. Pleasa invoce Dy_	O
236.jpg	Amount Due (USD)	O
236.jpg	Yoji	O
237.jpg	Invoice	O
237.jpg	Company Name	O
237.jpg	Acdress line	O
237.jpg	Accrress line 2	O
237.jpg	City, Postcode	O
237.jpg	Phone: 1234 567 890	O
237.jpg	Invoice Date:	O
237.jpg	18-3-2021	DATE
237.jpg	Invoice Number:	O
237.jpg	1234	NUMB
237.jpg	Client Reference:	O
237.jpg	Purchase Order:	O
237.jpg	Customer Company	O
237.jpg	DUE DATE:	O
237.jpg	18-3-2021	O
237.jpg	Customer Namie	O
237.jpg	Ackress line	O
237.jpg	Cily, Postcode	O
237.jpg	Additional information	O
237.jpg	Add any additional instructions Or telms nere	O
237.jpg	Description	O
237.jpg	Qty	O
237.jpg	Unit	O
237.jpg	Unit Price	O
237.jpg	Total	O
237.jpg	Example product	O
237.jpg	pcs	O
237.jpg	300	O
237.jpg	Example work	O
237.jpg	50	O
237.jpg	Sub Total	O
237.jpg	350	O
237.jpg	Total amount due	O
237.jpg	E 1 620,00	AMOUNT
237.jpg	Registered Address	O
237.jpg	Conachinfotmation	O
237.jpg	Payment Details	O
237.jpg	Addres$ Line	O
237.jpg	Ccnlact Name	O
237.jpg	Benk Name	O
237.jpg	PLC	O
237.jpg	Address Line	O
237.jpg	Plone: 1234 567 890	O
237.jpg	Sor-Code	O
237.jpg	City. Postcode	O
237.jpg	Email: iirstlast@company co.uk	O
237.jpg	Account No_	O
237.jpg	123456789	O
237.jpg	Logo	O
237.jpg	Your	O
24.png	647-444-1234	O
24.png	Your Address	O
24.png	INVOICE	O
24.png	your@email com	O
24.png	City	O
24.png	yourwebsite com	O
24.png	ZIP CODE	O
24.png	Billed To	O
24.png	Invoice Number	O
24.png	Invoice Total	O
24.png	Client Name	O
24.png	Oooooo	NUMB
24.png	1 Client Address	O
24.png	S4520.00	O
24.png	City	O
24.png	Date Of Issue	O
24.png	ZIP CODE	O
24.png	10-7-2014	DATE
24.png	Description	O
24.png	Unit Cost	O
24.png	Qty	O
24.png	Hr Rate	O
24.png	Amount	O
24.png	Your item Name	O
24.png	S1000	O
24.png	1000	O
24.png	Item description goes here	O
24.png	Your item Name	O
24.png	51000	O
24.png	1000	O
24.png	Item description goes here	O
24.png	Your item Name	O
24.png	S1000	O
24.png	1000	O
24.png	Item description goes here	O
24.png	Your item Name	O
24.png	S1000	O
24.png	1000	O
24.png	Item description goes here	O
24.png	Subtotal	O
24.png	S4000.00	O
24.png	Tax	O
24.png	S520.00	O
24.png	Total	O
24.png	54520.00	AMOUNT
24.png	Invoice Terms	O
24.png	Ex Please pay your invoice by:	O
24.png	Amount Due (USD)	O
24.png	S4520.00	O
245.png	East Repair Inc_	O
245.png	1912 Harvest Lane	O
245.png	New York	O
245.png	BILL TO	O
245.png	SHIP TO	O
245.png	INVOICE #	O
245.png	US-001	NUMB
245.png	John Smith	O
245.png	John Smith	O
245.png	INVOICE DATE	O
245.png	11-2-2019	DATE
245.png	Court Square	O
245.png	3787 Pineview Drive	O
245.png	Po#	O
245.png	2312/2019	O
245.png	New York	O
245.png	Cambridge	O
245.png	MA 12210	O
245.png	DUE DATE	O
245.png	26-2-2019	O
245.png	Invoice Total	O
245.png	S154.06	AMOUNT
245.png	QTY	O
245.png	DESCRIPTION	O
245.png	UNIT PRICE	O
245.png	AMOUNT	O
245.png	Front and rear brake cables	O
245.png	100.00	O
245.png	100.00	O
245.png	New set of pedal arms	O
245.png	15.00	O
245.png	30.00	O
245.png	Labor 3hrs	O
245.png	5.00	O
245.png	15.00	O
245.png	Subtotal	O
245.png	145.00	O
245.png	Sales Tax 6.25%	O
245.png	9.06	O
245.png	TERMS & CONDITIONS	O
245.png	Payment is due within 15 days	O
245.png	Please make checks payable to: East Repair Inc_	O
248.jpg	Brand Name	O
248.jpg	INVOICE	O
248.jpg	Invoice to:	O
248.jpg	Dwyane Clark	O
248.jpg	Invoice#	O
248.jpg	52148	NUMB
248.jpg	24 Dummy Street Area	O
248.jpg	Locatlon	O
248.jpg	Lorem Ipsum_	O
248.jpg	Date	O
248.jpg	1-2-2020	DATE
248.jpg	570x*59x	O
248.jpg	SL.	O
248.jpg	Item Description	O
248.jpg	Price	O
248.jpg	Qty:	O
248.jpg	Total	O
248.jpg	Lorem Ipsum	O
248.jpg	550.00	O
248.jpg	850.00	O
248.jpg	Pellentesque Id neque Iigula	O
248.jpg	$20.00	O
248.jpg	560.00	O
248.jpg	Interdum et malesuada fames	O
248.jpg	510.00	O
248.jpg	520.00	O
248.jpg	Vivamus volutpat faucibus	O
248.jpg	S90.00	O
248.jpg	s90.00	O
248.jpg	Thank you for your business	O
248.jpg	Sub Total:	O
248.jpg	5220.00	O
248.jpg	Tax:	O
248.jpg	0.007	O
248.jpg	Payment Info:	O
248.jpg	Total:	O
248.jpg	$220.00	AMOUNT
248.jpg	Lccount	O
248.jpg	121< 5678 9017	O
248.jpg	4/C Namc	O
248.jpg	Bink Dctalls:	O
248.jpg	Terms	O
248.jpg	Conditions	O
248.jpg	Jdipiscing	O
248.jpg	Authorised Sign	O
248.jpg	VectorStock	O
248.jpg	VectorStock com/19833584	O
249.jpg	Invoice to:	O
249.jpg	INVOICE	O
249.jpg	Dwyane Clark	O
249.jpg	Involce#	O
249.jpg	Loncm	O
249.jpg	Ipgum Dolot	O
249.jpg	{50,00	O
249.jpg	520.00	O
249.jpg	590	O
249.jpg	{720.00	O
26.png	My Company name	O
26.png	Invoice	O
26.png	My company slogan	O
26.png	Augusi 29.2013	DATE
26.png	Invcice	O
26.png	DooC)	O
26.png	Insert Your Logo	O
26.png	[ABC 12345]	O
26.png	Purchase	O
26.png	12745673	O
26.png	Payment Due by:	O
26.png	Septembe	O
26.png	28,2013	O
26.png	BIlI To:	O
26.png	Ship To (If Differentj:	O
26.png	[Name]	O
26.png	[Namel	O
26.png	[Street Address]	O
26.png	Street Address)	O
26.png	[City , ST ZIP Code]	O
26.png	[City. ST ZIP Ccde]	O
26.png	[Phone]	O
26.png	[Phcnel	O
26.png	Shipping Mcthod	O
26.png	shipping Terng	O
26.png	[Namel	O
26.png	112233	O
26.png	Printer Paper A4 50Ox5	O
26.png	35.00	O
26.png	70.00	O
26.png	445566	O
26.png	Black Ink Cartridge HP 350	O
26.png	35.00	O
26.png	35.00	O
26.png	Spccial Notcs and	O
26.png	Sublotal	O
26.png	105.00	O
26.png	Sales Tax Rate	O
26.png	0.00	O
26.png	Sales Tax	O
26.png	S&h	O
26.png	Discount	O
26.png	Total	O
26.png	105.00	AMOUNT
26.png	Make all checks payable	O
26.png	My Company name	O
26.png	Thank you for your businessl	O
26.png	Should you have any enquiries concerning this invoice ,	O
26.png	111 Street	O
26.png	Dale	O
28.png	[Company Name]	O
28.png	INVOICE	O
28.png	INCICE &	O
28.png	DATE	O
28.png	2024	O
28.png	CUSTOHERID	O
28.png	Net ? Day	O
28.png	BILL TO	O
28.png	SHIP TC	O
28.png	jema	O
28.png	CESCRIFTION	O
28.png	UNM FRICE	O
28.png	AECUNT	O
28.png	TOTAL	O
28.png	525.00	O
28.png	Nam	O
29.jpg	[Company Name]	O
29.jpg	INVOICE	O
29.jpg	[Street Address]	O
29.jpg	[City, ST	O
29.jpg	ZIP]	O
29.jpg	INVOICE #	O
29.jpg	DATE	O
29.jpg	Phone: (000) 000-0000	O
29.jpg	[123456]	NUMB
29.jpg	5-1-2014	O
29.jpg	BILL TO	O
29.jpg	[Name]	O
29.jpg	[Company Name]	O
29.jpg	[Street Address]	O
29.jpg	[City , ST ZIP]	O
29.jpg	[Phone]	O
29.jpg	[Email Address]	O
29.jpg	DESCRIPTION	O
29.jpg	AMOUNT	O
29.jpg	Service Fee	O
29.jpg	200.00	O
29.jpg	Labor: 5 hours at S75/hr	O
29.jpg	375.00	O
29.jpg	New client discount	O
29.jpg	(50.00)	O
29.jpg	Tax (4.25% after discount)	O
29.jpg	26.56	O
29.jpg	Thank you for your businessl	O
29.jpg	TOTAL	O
29.jpg	$ 551.56	AMOUNT
29.jpg	Ifyou have any questions about this invoice, please contact	O
29.jpg	[Name, Phone, email@address com]	O
3.png	INVOICE	O
3.png	LOGO	O
3.png	East Repair Inc:	O
3.png	1912 Harvest Lane	O
3.png	New York	O
3.png	BILL TO	O
3.png	SHIP TO	O
3.png	INVOICE #	O
3.png	US-001	NUMB
3.png	John Smith	O
3.png	John Smith	O
3.png	INVOICE DATE	O
3.png	11-2-2019	DATE
3.png	Court Square	O
3.png	3787 Pineview Drive	O
3.png	PO.#	O
3.png	2312/2019	O
3.png	New York	O
3.png	Cambridge	O
3.png	MA 12210	O
3.png	DUE DATE	O
3.png	26-2-2019	O
3.png	QTY	O
3.png	DESCRIPTION	O
3.png	UNIT PRICE	O
3.png	AMOUNT	O
3.png	Front and rear brake cables	O
3.png	100.00	O
3.png	100.00	O
3.png	New set of pedal arms	O
3.png	15.00	O
3.png	30.00	O
3.png	Labor 3hrs	O
3.png	.00	O
3.png	15.00	O
3.png	Sublotal	O
3.png	145.00	O
3.png	Sales Tax 6.25%	O
3.png	9.06	O
3.png	S154.06	AMOUNT
3.png	TERMS & CONDITIONS	O
3.png	Payment is due within 15 days	O
3.png	Please make checks payable to: East Repair Inc,	O
32.jpg	INVOICE #	O
32.jpg	1299	NUMB
32.jpg	Photography Invoice Template	O
32.jpg	FROM	O
32.jpg	John Doe	O
32.jpg	Sample Client	O
32.jpg	165 Eleventh Street	O
32.jpg	Sample Client	O
32.jpg	Apt 2	O
32.jpg	San Francisco , California, 95376	O
32.jpg	sampleclientahellobonsalcom	O
32.jpg	United States	O
32.jpg	ISSUED ON	O
32.jpg	DUEON	O
32.jpg	Aug 22,2020	DATE
32.jpg	Sep 22,2020	O
32.jpg	ITEM NAME	O
32.jpg	UNITS	O
32.jpg	RATE	O
32.jpg	TOTAL	O
32.jpg	Photography Services	O
32.jpg	580	O
32.jpg	51.760.00	O
32.jpg	Other	O
32.jpg	Services	O
32.jpg	540.00	O
32.jpg	5320.00	O
32.jpg	Subtotal	O
32.jpg	S2,080.00	O
32.jpg	Total Amount	O
32.jpg	$2,080.00 (USD)	AMOUNT
32.jpg	PA YMENT	O
32.jpg	The client can pay via wire transfer 01 mailed check:	O
32.jpg	The cllent wlll not pay the processing fees for an online payment_	O
32.jpg	1 of 2	O
34.jpg	INVOICE #00031	NUMB
34.jpg	Simc	O
34.jpg	YOUR LOGO	O
34.jpg	Dldd	O
34.jpg	HERE	O
34.jpg	VAT Number 1224567	O
34.jpg	Proouct	O
34.jpg	sample product	O
34.jpg	test proclci	O
34.jpg	10	O
34.jpg	10 @	O
34.jpg	piaducl 1	O
34.jpg	10 00	O
34.jpg	217 00	O
34.jpg	Total	O
34.jpg	{153.00	AMOUNT
34.jpg	dJys	O
35.jpg	Brubaker	O
35.jpg	P.0	O
35.jpg	Box 4371 TAYLOR STREET	O
35.jpg	WESTBURY_	O
35.jpg	NY 11590	O
35.jpg	914-625-0403	O
35.jpg	Productions	O
35.jpg	BRUBAKERPRODUCTIONS com	O
35.jpg	INVOICE	O
35.jpg	# 0018	NUMB
35.jpg	DATE ISSUED: 28 DECEMBER 2019	DATE
35.jpg	DEScRiPTiON	O
35.jpg	PRICE	O
35.jpg	TOTAL	O
35.jpg	Redhead Light Rental	O
35.jpg	520.00	O
35.jpg	S100.00	O
35.jpg	Diva Light Rental	O
35.jpg	520.00	O
35.jpg	540.00	O
35.jpg	Boom Mike Overhead	O
35.jpg	510.00	O
35.jpg	510.00	O
35.jpg	Dead Cat	O
35.jpg	S5.00	O
35.jpg	510.00	O
35.jpg	Video Camera Rental	O
35.jpg	550.00	O
35.jpg	S100.00	O
35.jpg	TOTAL AMoUnT:	O
35.jpg	5260.00	O
35.jpg	TAX:	O
35.jpg	53.20	O
35.jpg	AMOUNT DUE:	O
35.jpg	5263.20	AMOUNT
35.jpg	Timothy SLACK	O
35.jpg	CENTRAL BANK OF AMERICA	O
35.jpg	1920483	O
